File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
850bb68e-cea7-4d66-b044-24dbef74e255	d737cd97-619a-4fc3-9ae2-87e1f4b19beb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A479	TCGA-44-A479-01A	Tumor	Primary	Unknown	Unknown
f700b996-2ccf-4f59-9249-da7f087054ba	8885b4e5-f8e7-4198-b7ce-bc5c754f504d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-11A	Normal	Not Applicable	Solid Tissue	Unknown
e173308d-ac80-4c15-9b0e-e5cb09321a56	b99ff949-1922-4948-8d02-2ef2aa3dfb3b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-7109	TCGA-50-7109-01A	Tumor	Primary	Solid Tissue	Unknown
a35c257e-f8b8-4d58-8ecb-92b1b0bc59f3	35fc369e-6f16-415b-badb-380eedb2157b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7161	TCGA-78-7161-01A	Tumor	Primary	Solid Tissue	Unknown
d21e7461-c76d-4ae7-be02-313c3c34118d	72fe0e80-b3e6-4249-8345-fb9ff8d2ca9b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7760	TCGA-69-7760-01A	Tumor	Primary	Solid Tissue	Unknown
bca264e4-3883-409f-ad4e-f56f81c7c93e	21a80f43-21be-4549-901b-c99083021c30.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8397	TCGA-62-8397-01A	Tumor	Primary	Solid Tissue	Unknown
d72c21fe-ff33-4f1e-a138-420968f1daf4	89bcf4e2-f855-4035-bf0d-fe4917248223.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6971	TCGA-55-6971-01A	Tumor	Primary	Unknown	Unknown
fc757476-1d31-470b-b648-79608b201bdc	156a175b-b419-4089-8541-7318e3dee78a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TJ	TCGA-MP-A4TJ-01A	Tumor	Primary	Solid Tissue	OCT
e1638627-67cc-44f9-9a79-6748968a06af	4a1a0323-0cfb-4f33-ba44-0039283f9334.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5126	TCGA-75-5126-01A	Tumor	Primary	Solid Tissue	Unknown
afdf58d1-5814-4e78-a92e-26fbcc97da32	0a5dab01-33ff-41d1-8842-7b7f18a6efe0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6828	TCGA-91-6828-01A	Tumor	Primary	Solid Tissue	Unknown
2fe6f165-3396-4abd-a0cd-07968d826828	b3c9ca27-6b77-4abd-92d5-45d48d34ba42.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6828	TCGA-91-6828-11A	Normal	Not Applicable	Solid Tissue	Unknown
692a5c89-8f1a-4e23-a490-b092c6bb37c5	64a2d5cb-2892-4d2a-aa7a-cc1a6dec1c46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TA	TCGA-MP-A4TA-01A	Tumor	Primary	Unknown	OCT
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARN	TCGA-49-AARN-01A	Tumor	Primary	Solid Tissue	OCT
bb64143e-c48a-45c7-914b-4ec5bcea9e27	de6f3bfe-6e91-4894-a826-67ebf147a6f0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6849	TCGA-91-6849-11A	Normal	Not Applicable	Solid Tissue	Unknown
ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e	34d64c67-b35b-418e-a7b2-759804876762.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6849	TCGA-91-6849-01A	Tumor	Primary	Unknown	Unknown
3361d7bc-344b-44b2-97bd-ac0dc79b221f	56afb18f-7fdd-4672-be59-4d3a03b806de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5049	TCGA-50-5049-01A	Tumor	Primary	Solid Tissue	Unknown
9f01664c-19be-4841-afb4-297483d22ec8	e3955555-9663-49da-bb98-f6593eb74d7f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6847	TCGA-91-6847-11A	Normal	Not Applicable	Solid Tissue	Unknown
05fa4573-6ca5-40dc-a48b-ec847b7c58ad	58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARR	TCGA-49-AARR-01A	Tumor	Primary	Solid Tissue	OCT
2fa40914-d149-4f67-aa78-64723258314f	e0819bee-5642-4297-b6bb-70e41d54ee8c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TC	TCGA-MP-A4TC-01A	Tumor	Primary	Unknown	OCT
63f5b69e-2307-4be6-98e4-b0f57b6394d0	c8bfb715-4c7a-4e3e-baa2-bc842d80654b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-8552	TCGA-97-8552-01A	Tumor	Primary	Solid Tissue	Unknown
cde8569f-d0a0-4f05-a86e-0f9d84361faf	8929ea12-e12a-4660-ac19-72b4e7bd2e9a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6205	TCGA-75-6205-01A	Tumor	Primary	Solid Tissue	Unknown
cfac28bf-001d-4db8-942a-d244f93139a7	1aa0401e-b389-4852-87ef-e1ae357b76dc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-8459	TCGA-50-8459-01A	Tumor	Primary	Solid Tissue	Unknown
fe20855f-d3ce-4e02-b2dd-3df15eab44bf	564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8453	TCGA-69-8453-01A	Tumor	Primary	Solid Tissue	Unknown
8dbb93bd-bf45-4148-acdb-6609d5c4a1e3	ce9e3b71-b907-4c30-bbc9-fd929a6df15b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6975	TCGA-55-6975-11A	Normal	Not Applicable	Solid Tissue	Unknown
8a518a19-2c85-42ec-b027-47139aa442d4	14e05372-1acb-4479-904b-ce8acef028eb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7150	TCGA-78-7150-01A	Tumor	Primary	Solid Tissue	Unknown
d2436cea-20c9-4c32-98d3-61eb445865be	56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8614	TCGA-55-8614-01A	Tumor	Primary	Solid Tissue	Unknown
0765d9e8-0fec-46bc-832a-89945435d5b1	78bf9571-4145-4c0d-a61a-58a878351097.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A50W	TCGA-L9-A50W-01A	Tumor	Primary	Solid Tissue	Unknown
9940e2a8-6a68-4482-a1bc-2a6edb7d52cd	bc8b6dee-0f79-492f-85e1-c1a09d6f9680.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8655	TCGA-78-8655-01A	Tumor	Primary	Solid Tissue	Unknown
4b98f37e-33fc-4bf0-b6cd-4c900bcc9d2a	925a2268-1a0a-402b-8bb1-e6fa32521afe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8278	TCGA-86-8278-01A	Tumor	Primary	Solid Tissue	Unknown
ea47f0f6-aad1-4149-afb6-2026f64935f5	dd20e202-a63c-4281-85c7-f16096212a91.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7662	TCGA-44-7662-01A	Tumor	Primary	Solid Tissue	Unknown
a14f02d4-6d07-409d-af7a-5d5f23640ad6	56081bb7-480c-446f-9e21-41627df3b569.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7944	TCGA-95-7944-01A	Tumor	Primary	Solid Tissue	Unknown
754343b4-f9f5-478a-a076-2791b8857c3e	8a6d64cc-3f03-4a5d-b6ce-83fa9c7f7d07.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7995	TCGA-55-7995-01A	Tumor	Primary	Solid Tissue	Unknown
4c37a5fe-812f-42ac-aa56-259b31df6894	482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A494	TCGA-55-A494-01A	Tumor	Primary	Unknown	Unknown
b5b3c685-304f-4279-904a-c86c18f61576	f8a3b631-5140-45d0-8732-cb556d5f83b2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-01A	Tumor	Primary	Solid Tissue	Unknown
3aa81439-d4cc-41ef-9568-e6a11c8b1b52	a6a841ae-f63f-45ab-9a17-2288e12a9577.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4433	TCGA-05-4433-01A	Tumor	Primary	Solid Tissue	Unknown
6feef177-114c-4285-b242-481fe0aea551	77322072-2a7f-49e6-a9d1-c521c25acd70.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7980	TCGA-69-7980-01A	Tumor	Primary	Solid Tissue	Unknown
85c794c1-3fd0-4a10-a613-9db7eff3c78f	2f03d42e-9735-4edb-87d9-ec443b7801a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4514	TCGA-49-4514-01A	Tumor	Primary	Solid Tissue	Unknown
864c2830-c699-433c-bcba-20f0c692854a	aa764c7d-2e26-4e8c-94d3-870772bad93f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A490	TCGA-55-A490-01A	Tumor	Primary	Unknown	Unknown
239d18cb-2886-48a0-9a3d-76558819dabd	764d71c7-f003-4cf6-851e-1587f12b4a69.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4668	TCGA-73-4668-01A	Tumor	Primary	Unknown	Unknown
d4eb86d5-1952-449c-a5d7-20ccc04f0d07	56c858be-3637-4ba0-81be-208a3edac992.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7941	TCGA-97-7941-01A	Tumor	Primary	Solid Tissue	Unknown
5fd483db-7c04-4e30-85a4-89f6328587e7	37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2280	TCGA-24-2280-01A	Tumor	Primary	Unknown	Unknown
8b477ce8-817c-4268-b24e-1a09ebaa4939	ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1710	TCGA-29-1710-01A	Tumor	Primary	Unknown	Unknown
f2f1f9b6-8539-4780-bfc5-42ae7f46a485	d3d30fe1-8e55-436e-85b7-bff934cfcb8a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2095	TCGA-61-2095-01A	Tumor	Primary	Unknown	Unknown
3fc3dee5-3954-4572-bef2-0e0145ee4967	ff23c7dc-14a8-43a4-a00b-3bafdc645e46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1023	TCGA-23-1023-01A	Tumor	Primary	Unknown	Unknown
0f72e97c-494e-4d1c-a4e7-5ce97a6e50e1	517eb355-1a15-4344-9f99-d5f3c461d2ef.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1023	TCGA-23-1023-01R	Tumor	Recurrence	Unknown	Unknown
2c95a51c-5ac7-4137-93c6-9fdd8ea91b64	ae54a97a-d99d-4d76-b718-8cc61714b767.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1770	TCGA-29-1770-02A	Tumor	Recurrence	Unknown	Unknown
2b0936b5-6b1e-4a5d-a1ee-552acf045279	fa7a010e-704d-4b55-b1ee-a6a369ef74b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1770	TCGA-29-1770-01A	Tumor	Primary	Unknown	Unknown
93d8adc3-04c3-4354-b7f8-c6ca518756c6	d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1721	TCGA-61-1721-01A	Tumor	Primary	Unknown	Unknown
c1b57e85-6d03-4740-afcc-abc2f8992dd0	f2db0392-6666-4458-a93b-e0ec560018c2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1364	TCGA-04-1364-01A	Tumor	Primary	Unknown	Unknown
6ab604cb-ea60-44cd-93c7-1d93e5670802	b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2414	TCGA-29-2414-01A	Tumor	Primary	Unknown	Unknown
f80555bd-0ae6-42c4-b312-a483f1f36870	10a8816a-29ad-4503-b40b-fba675b64107.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2414	TCGA-29-2414-02A	Tumor	Recurrence	Unknown	Unknown
b717ede3-5ecb-4adc-81e6-9a9432d03b09	1d359158-291b-4629-bd6f-0d605ac6afa7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1116	TCGA-23-1116-01A	Tumor	Primary	Unknown	Unknown
adc9bef6-520d-45d5-b36f-a66f8eccc69c	08a88278-e3c9-4646-8d9f-6913ba17a009.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1781	TCGA-29-1781-01A	Tumor	Primary	Unknown	Unknown
c305c569-b521-4f2c-a3dc-9031c4f7ae0b	71425fe1-3503-4f0b-bcb0-2a35cdea4b0e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1586	TCGA-57-1586-01A	Tumor	Primary	Unknown	Unknown
400dc107-3381-4fa9-81e8-76fce69d853c	cfdb5780-7a6a-41ec-80f6-1405a06ba81d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1697	TCGA-29-1697-01A	Tumor	Primary	Unknown	Unknown
825fd2e6-211b-4da5-ab5d-db20030781e9	0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1959	TCGA-31-1959-01A	Tumor	Primary	Unknown	Unknown
7f870732-738c-4037-8fac-102fc0658ea8	ecf72b78-167b-4353-87bd-ca38c7c1d0a0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2396	TCGA-25-2396-01A	Tumor	Primary	Unknown	Unknown
b29783c8-1d44-4a43-9727-ed574c833994	b849f8c0-4937-4e95-bfc7-c8da9340d021.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2044	TCGA-09-2044-01B	Tumor	Primary	Unknown	Unknown
0058f6ab-2114-4ead-af5e-ba002b5f9cc2	8fd3c3ec-c5c5-4ded-bcbb-387ddc1ba5f7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1495	TCGA-13-1495-01A	Tumor	Primary	Unknown	Unknown
006d3450-dab8-487d-a2f2-50fdd64c0a6b	c42ab178-9ded-405c-8eab-69583c4b1ad0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1347	TCGA-04-1347-01A	Tumor	Primary	Unknown	Unknown
b874e831-63cd-477e-b079-46307020b759	ec34b3b2-e9d3-49bb-bc27-6a16103ad51a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0893	TCGA-13-0893-01B	Tumor	Primary	Unknown	Unknown
46fe7390-a825-4c90-8d63-1faba21142c6	bbb907c3-ad29-4255-9b4c-764d052db122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1743	TCGA-61-1743-01A	Tumor	Primary	Unknown	Unknown
71f40014-7fdf-4c44-89a2-f522eff093a0	24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1892	TCGA-30-1892-01A	Tumor	Primary	Unknown	Unknown
2562d72c-859d-44e7-9951-f231108abafa	ca7a912e-f2d1-455f-8b5f-3104cc02ac9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1111	TCGA-23-1111-01A	Tumor	Primary	Unknown	Unknown
6feb8ba7-1961-4a7e-ad94-9b71e2f428dc	ad4b3bef-a8f4-47ca-b0a2-e7a7dbb0ecdc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1313	TCGA-25-1313-01A	Tumor	Primary	Unknown	Unknown
52700a9f-4739-4dca-b16b-0d78de45d333	dc82e1cb-e108-4727-ba00-1beced69a2f3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1338	TCGA-04-1338-01A	Tumor	Primary	Unknown	Unknown
d4cc00b7-5a9a-4efa-8334-708dbefe76fa	fb8ee269-a38b-47ef-b548-7804340e0cda.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1784	TCGA-29-1784-01A	Tumor	Primary	Unknown	Unknown
ff169262-817e-48c9-a902-21cf4cad2cc3	1eacd17c-5634-465d-83d4-d39d136d0ce2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1536	TCGA-04-1536-01A	Tumor	Primary	Unknown	Unknown
cef0a249-d479-4f46-9b16-dbd9781843bc	7211b055-44a1-4b87-a97e-ce36fdca987d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1546	TCGA-24-1546-01A	Tumor	Primary	Unknown	Unknown
ca8cbadf-89d8-437b-92e6-ee29db40117d	bffe7439-0f9b-422f-b073-06050afd8b18.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1995	TCGA-61-1995-01A	Tumor	Primary	Unknown	Unknown
4d4d3954-3086-4e0f-b08d-8d05a32fffa4	253e8a92-35ff-45b4-bf43-8f52d62ca993.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2035	TCGA-24-2035-01A	Tumor	Primary	Unknown	Unknown
67768075-6b59-4517-803b-0a29d4109b41	fdf2c36f-0cee-44d6-8d80-2717b9d044bb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1956	TCGA-31-1956-01A	Tumor	Primary	Unknown	Unknown
86d0f876-fafa-4853-b7a6-6969bff70f29	1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2425	TCGA-29-2425-01A	Tumor	Primary	Unknown	Unknown
345c8a3b-63dd-4d20-b718-7f84e9ac61a6	d1cc1450-ae0d-42ea-b45f-dd4f8bcbd399.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2056	TCGA-09-2056-01B	Tumor	Primary	Unknown	Unknown
7c69529f-2273-4dc4-b213-e84924d78bea	d6472bd0-b4e2-4ed1-a892-e1702c195dc7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1489	TCGA-13-1489-01A	Tumor	Primary	Unknown	Unknown
e655b71f-b7bc-4ff0-8d44-87b0043f6f41	f058a655-fcbb-43f8-9c1d-8a94e4625024.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2293	TCGA-24-2293-01A	Tumor	Primary	Unknown	Unknown
ca4da4fd-c798-42a7-8a03-8ec7cb4e6f02	bd0a6575-996a-45d2-9be2-2187a1cf1cbe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2008	TCGA-61-2008-01A	Tumor	Primary	Unknown	Unknown
3584d6c2-9342-4a31-8f5c-0ca49e8a81e7	4e56c9e5-1d7e-4329-96b3-1825863e4fc0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2008	TCGA-61-2008-02A	Tumor	Recurrence	Unknown	Unknown
a7641c3d-3481-4f5f-a925-b7e7db1db807	216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1928	TCGA-24-1928-01A	Tumor	Primary	Unknown	Unknown
f0f53ac3-af37-4666-afe7-9a46330b0935	55fc5d4b-7a9d-480b-b695-8d3ca13062f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2428	TCGA-29-2428-01A	Tumor	Primary	Unknown	Unknown
13af947c-a945-4bb3-9258-842f902e2f0c	984c9d22-35ae-4d5e-a506-30ef69568d46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1687	TCGA-20-1687-01A	Tumor	Primary	Unknown	Unknown
3fadac67-3b7c-4218-a52a-de7d6808b75d	25ff83ac-f657-473a-a0d0-fd5e98e2f691.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1635	TCGA-25-1635-01A	Tumor	Primary	Unknown	Unknown
05b4f05e-3222-404a-ad51-ff49852f859e	07325efb-fcf8-49b0-8df5-7f403304d90f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2363	TCGA-59-2363-01A	Tumor	Primary	Unknown	Unknown
81a7e949-297c-4fe4-be50-e593136b545b	f5f0cecd-ef58-47e5-a8e9-0788d7f00248.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2409	TCGA-25-2409-01A	Tumor	Primary	Unknown	Unknown
90c6b5b8-029f-45f2-bd4a-a233b893a84c	037a7fa8-e684-4548-805c-845c3df9e188.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0966	TCGA-24-0966-01A	Tumor	Primary	Unknown	Unknown
1fabf764-0f34-4640-9fd0-4f5476d69b19	8326bd93-55f7-49be-a164-edfb435de3b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1506	TCGA-13-1506-01A	Tumor	Primary	Unknown	Unknown
ff041649-5670-46ae-8679-1e14405fd1ce	29d7b853-8865-4ac6-8640-701867c4ef6b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1603	TCGA-24-1603-01A	Tumor	Primary	Solid Tissue	Unknown
dd068edc-0e22-4bce-a1bb-b18bd46fc377	39db5888-3562-40d9-9356-b463caa15cda.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-WR-A838	TCGA-WR-A838-01A	Tumor	Primary	Unknown	Unknown
72f30631-1781-4e46-ab19-692c57d0098b	8b8aae66-3fb7-4875-81e3-601ccbc3bb82.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1953	TCGA-31-1953-01A	Tumor	Primary	Unknown	Unknown
a96c1ad2-1078-4b99-a11f-ed5c8502d168	86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1714	TCGA-30-1714-01A	Tumor	Primary	Unknown	Unknown
387a5363-b004-4b50-bcd6-40939af10ce4	e790bff9-6d2d-48b7-af55-b1029378322e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1951	TCGA-31-1951-01A	Tumor	Primary	Unknown	Unknown
a6e46644-fb99-4f9a-8276-026649891240	c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-OY-A56P	TCGA-OY-A56P-01A	Tumor	Primary	Unknown	Unknown
